time,volume,price
2019-05-10 16:45:00+00:00,8.00000,1.12391
2019-05-10 16:50:00+00:00,10.00000,1.12375
2019-05-10 16:55:00+00:00,17.00000,1.12374
2019-05-10 17:00:00+00:00,16.00000,1.12351
2019-05-10 17:05:00+00:00,9.00000,1.12362
2019-05-10 17:10:00+00:00,11.00000,1.12365
2019-05-10 17:15:00+00:00,19.00000,1.12339
2019-05-10 17:20:00+00:00,16.00000,1.12309
2019-05-10 17:25:00+00:00,25.00000,1.12307
2019-05-10 17:30:00+00:00,17.00000,1.12305
2019-05-10 17:35:00+00:00,6.00000,1.12316
2019-05-10 17:40:00+00:00,10.00000,1.12311
2019-05-10 17:45:00+00:00,19.00000,1.12323
2019-05-10 17:50:00+00:00,11.00000,1.12327
2019-05-10 17:55:00+00:00,7.00000,1.12357
2019-05-10 18:00:00+00:00,11.00000,1.12339
2019-05-10 18:05:00+00:00,7.00000,1.12352
2019-05-10 18:10:00+00:00,8.00000,1.12350
2019-05-10 18:15:00+00:00,3.00000,1.12343
2019-05-10 18:20:00+00:00,8.00000,1.12336
2019-05-10 18:25:00+00:00,2.00000,1.12343
2019-05-10 18:30:00+00:00,3.00000,1.12343
2019-05-10 18:35:00+00:00,14.00000,1.12314
2019-05-10 18:40:00+00:00,4.00000,1.12316
2019-05-10 18:45:00+00:00,7.00000,1.12329
2019-05-10 18:50:00+00:00,8.00000,1.12318
2019-05-10 18:55:00+00:00,16.00000,1.12321
2019-05-10 19:00:00+00:00,4.00000,1.12327
2019-05-10 19:05:00+00:00,4.00000,1.12326
2019-05-10 19:10:00+00:00,10.00000,1.12320
2019-05-10 19:15:00+00:00,7.00000,1.12307
2019-05-10 19:20:00+00:00,12.00000,1.12332
2019-05-10 19:25:00+00:00,8.00000,1.12320
2019-05-10 19:30:00+00:00,10.00000,1.12331
2019-05-10 19:35:00+00:00,12.00000,1.12333
2019-05-10 19:40:00+00:00,6.00000,1.12339
2019-05-10 19:45:00+00:00,1.00000,1.12337
2019-05-10 19:50:00+00:00,1.00000,1.12338
2019-05-10 19:55:00+00:00,7.00000,1.12329
2019-05-10 20:00:00+00:00,5.00000,1.12310
2019-05-10 20:05:00+00:00,1.00000,1.12320
2019-05-10 20:10:00+00:00,3.00000,1.12329
2019-05-10 20:15:00+00:00,2.00000,1.12341
2019-05-10 20:20:00+00:00,1.00000,1.12347
2019-05-10 20:25:00+00:00,2.00000,1.12370
2019-05-10 20:30:00+00:00,2.00000,1.12369
2019-05-10 20:35:00+00:00,2.00000,1.12396
2019-05-10 20:40:00+00:00,6.00000,1.12391
2019-05-10 20:45:00+00:00,7.00000,1.12394
2019-05-10 20:50:00+00:00,22.00000,1.12352
2019-05-10 20:55:00+00:00,3.00000,1.12370
2019-05-10 21:00:00+00:00,0.00000,
2019-05-12 21:00:00+00:00,1.00000,1.12397
2019-05-12 21:05:00+00:00,1.00000,1.12402
2019-05-12 21:10:00+00:00,2.00000,1.12401
2019-05-12 21:15:00+00:00,4.00000,1.12401
2019-05-12 21:20:00+00:00,0.00000,1.12440
2019-05-12 21:25:00+00:00,0.00000,1.12440
2019-05-12 21:30:00+00:00,19.00000,1.12440
2019-05-12 21:35:00+00:00,2.00000,1.12407
2019-05-12 21:40:00+00:00,6.00000,1.12422
2019-05-12 21:45:00+00:00,4.00000,1.12394
2019-05-12 21:50:00+00:00,2.00000,1.12383
2019-05-12 21:55:00+00:00,3.00000,1.12389
2019-05-12 22:00:00+00:00,6.00000,1.12386
2019-05-12 22:05:00+00:00,2.00000,1.12369
2019-05-12 22:10:00+00:00,5.00000,1.12363
2019-05-12 22:15:00+00:00,3.00000,1.12368
2019-05-12 22:20:00+00:00,6.00000,1.12376
2019-05-12 22:25:00+00:00,11.00000,1.12373
2019-05-12 22:30:00+00:00,1.00000,1.12369
2019-05-12 22:35:00+00:00,1.00000,1.12370
2019-05-12 22:40:00+00:00,1.00000,1.12352
2019-05-12 22:45:00+00:00,1.00000,1.12358
2019-05-12 22:50:00+00:00,2.00000,1.12360
2019-05-12 22:55:00+00:00,1.00000,1.12362
2019-05-12 23:00:00+00:00,1.00000,1.12362
2019-05-12 23:05:00+00:00,1.00000,1.12362
2019-05-12 23:10:00+00:00,3.00000,1.12381
2019-05-12 23:15:00+00:00,1.00000,1.12380
2019-05-12 23:20:00+00:00,1.00000,1.12382
2019-05-12 23:25:00+00:00,7.00000,1.12377
2019-05-12 23:30:00+00:00,2.00000,1.12368
2019-05-12 23:35:00+00:00,3.00000,1.12381
2019-05-12 23:40:00+00:00,2.00000,1.12384
2019-05-12 23:45:00+00:00,1.00000,1.12367
2019-05-12 23:50:00+00:00,5.00000,1.12350
2019-05-12 23:55:00+00:00,1.00000,1.12367
2019-05-13 00:00:00+00:00,5.00000,1.12367
2019-05-13 00:05:00+00:00,4.00000,1.12364
2019-05-13 00:10:00+00:00,4.00000,1.12364
2019-05-13 00:15:00+00:00,3.00000,1.12369
2019-05-13 00:20:00+00:00,2.00000,1.12354
2019-05-13 00:25:00+00:00,4.00000,1.12349
2019-05-13 00:30:00+00:00,3.00000,1.12353
2019-05-13 00:35:00+00:00,2.00000,1.12349
2019-05-13 00:40:00+00:00,1.00000,1.12339
2019-05-13 00:45:00+00:00,4.00000,1.12334
2019-05-13 00:50:00+00:00,13.00000,1.12327
2019-05-13 00:55:00+00:00,2.00000,1.12324
2019-05-13 01:00:00+00:00,1.00000,1.12327
2019-05-13 01:05:00+00:00,4.00000,1.12338
2019-05-13 01:10:00+00:00,1.00000,1.12330
2019-05-13 01:15:00+00:00,4.00000,1.12339
2019-05-13 01:20:00+00:00,5.00000,1.12351
2019-05-13 01:25:00+00:00,2.00000,1.12354
2019-05-13 01:30:00+00:00,4.00000,1.12357
2019-05-13 01:35:00+00:00,2.00000,1.12341
2019-05-13 01:40:00+00:00,5.00000,1.12341
2019-05-13 01:45:00+00:00,1.00000,1.12344
2019-05-13 01:50:00+00:00,6.00000,1.12346
2019-05-13 01:55:00+00:00,2.00000,1.12351
2019-05-13 02:00:00+00:00,4.00000,1.12346
2019-05-13 02:05:00+00:00,4.00000,1.12333
2019-05-13 02:10:00+00:00,3.00000,1.12316
2019-05-13 02:15:00+00:00,3.00000,1.12313
2019-05-13 02:20:00+00:00,7.00000,1.12323
2019-05-13 02:25:00+00:00,6.00000,1.12327
2019-05-13 02:30:00+00:00,1.00000,1.12319
2019-05-13 02:35:00+00:00,3.00000,1.12324
2019-05-13 02:40:00+00:00,2.00000,1.12325
2019-05-13 02:45:00+00:00,2.00000,1.12329
2019-05-13 02:50:00+00:00,1.00000,1.12328
2019-05-13 02:55:00+00:00,2.00000,1.12330
2019-05-13 03:00:00+00:00,1.00000,1.12343
2019-05-13 03:05:00+00:00,1.00000,1.12341
2019-05-13 03:10:00+00:00,2.00000,1.12341
2019-05-13 03:15:00+00:00,4.00000,1.12332
2019-05-13 03:20:00+00:00,5.00000,1.12334
2019-05-13 03:25:00+00:00,1.00000,1.12337
2019-05-13 03:30:00+00:00,4.00000,1.12325
2019-05-13 03:35:00+00:00,1.00000,1.12313
2019-05-13 03:40:00+00:00,3.00000,1.12322
2019-05-13 03:45:00+00:00,1.00000,1.12316
2019-05-13 03:50:00+00:00,1.00000,1.12315
2019-05-13 03:55:00+00:00,1.00000,1.12303
2019-05-13 04:00:00+00:00,8.00000,1.12300
2019-05-13 04:05:00+00:00,1.00000,1.12299
2019-05-13 04:10:00+00:00,1.00000,1.12301
2019-05-13 04:15:00+00:00,1.00000,1.12291
2019-05-13 04:20:00+00:00,3.00000,1.12293
2019-05-13 04:25:00+00:00,1.00000,1.12299
2019-05-13 04:30:00+00:00,3.00000,1.12302
2019-05-13 04:35:00+00:00,4.00000,1.12299
2019-05-13 04:40:00+00:00,3.00000,1.12302
2019-05-13 04:45:00+00:00,1.00000,1.12294
2019-05-13 04:50:00+00:00,11.00000,1.12307
2019-05-13 04:55:00+00:00,2.00000,1.12304
2019-05-13 05:00:00+00:00,1.00000,1.12299
2019-05-13 05:05:00+00:00,1.00000,1.12301
2019-05-13 05:10:00+00:00,3.00000,1.12281
2019-05-13 05:15:00+00:00,2.00000,1.12285
2019-05-13 05:20:00+00:00,3.00000,1.12286
2019-05-13 05:25:00+00:00,2.00000,1.12296
2019-05-13 05:30:00+00:00,2.00000,1.12300
2019-05-13 05:35:00+00:00,2.00000,1.12295
2019-05-13 05:40:00+00:00,3.00000,1.12301
2019-05-13 05:45:00+00:00,1.00000,1.12303
2019-05-13 05:50:00+00:00,1.00000,1.12294
2019-05-13 05:55:00+00:00,3.00000,1.12309
2019-05-13 06:00:00+00:00,4.00000,1.12311
2019-05-13 06:05:00+00:00,4.00000,1.12329
2019-05-13 06:10:00+00:00,9.00000,1.12340
2019-05-13 06:15:00+00:00,2.00000,1.12332
2019-05-13 06:20:00+00:00,5.00000,1.12338
2019-05-13 06:25:00+00:00,9.00000,1.12345
2019-05-13 06:30:00+00:00,1.00000,1.12356
2019-05-13 06:35:00+00:00,3.00000,1.12365
2019-05-13 06:40:00+00:00,4.00000,1.12365
2019-05-13 06:45:00+00:00,9.00000,1.12352
2019-05-13 06:50:00+00:00,7.00000,1.12342
2019-05-13 06:55:00+00:00,17.00000,1.12314
2019-05-13 07:00:00+00:00,16.00000,1.12321
2019-05-13 07:05:00+00:00,13.00000,1.12331
2019-05-13 07:10:00+00:00,6.00000,1.12348
2019-05-13 07:15:00+00:00,17.00000,1.12339
2019-05-13 07:20:00+00:00,13.00000,1.12323
2019-05-13 07:25:00+00:00,9.00000,1.12298
2019-05-13 07:30:00+00:00,17.00000,1.12274
2019-05-13 07:35:00+00:00,21.00000,1.12276
2019-05-13 07:40:00+00:00,15.00000,1.12255
2019-05-13 07:45:00+00:00,17.00000,1.12260
2019-05-13 07:50:00+00:00,20.00000,1.12280
2019-05-13 07:55:00+00:00,17.00000,1.12303
2019-05-13 08:00:00+00:00,11.00000,1.12308
2019-05-13 08:05:00+00:00,10.00000,1.12292
2019-05-13 08:10:00+00:00,7.00000,1.12303
2019-05-13 08:15:00+00:00,10.00000,1.12279
2019-05-13 08:20:00+00:00,13.00000,1.12321
2019-05-13 08:25:00+00:00,12.00000,1.12330
2019-05-13 08:30:00+00:00,20.00000,1.12316
2019-05-13 08:35:00+00:00,22.00000,1.12343
2019-05-13 08:40:00+00:00,23.00000,1.12358
2019-05-13 08:45:00+00:00,22.00000,1.12352
2019-05-13 08:50:00+00:00,7.00000,1.12350
2019-05-13 08:55:00+00:00,21.00000,1.12303
2019-05-13 09:00:00+00:00,18.00000,1.12333
2019-05-13 09:05:00+00:00,14.00000,1.12311
2019-05-13 09:10:00+00:00,10.00000,1.12312
2019-05-13 09:15:00+00:00,9.00000,1.12303
2019-05-13 09:20:00+00:00,2.00000,1.12308
2019-05-13 09:25:00+00:00,10.00000,1.12312
2019-05-13 09:30:00+00:00,2.00000,1.12317
2019-05-13 09:35:00+00:00,8.00000,1.12347
2019-05-13 09:40:00+00:00,13.00000,1.12395
2019-05-13 09:45:00+00:00,16.00000,1.12409
2019-05-13 09:50:00+00:00,12.00000,1.12392
2019-05-13 09:55:00+00:00,6.00000,1.12391
2019-05-13 10:00:00+00:00,1.00000,1.12389
2019-05-13 10:05:00+00:00,6.00000,1.12372
2019-05-13 10:10:00+00:00,2.00000,1.12375
2019-05-13 10:15:00+00:00,3.00000,1.12369
2019-05-13 10:20:00+00:00,6.00000,1.12381
2019-05-13 10:25:00+00:00,2.00000,1.12380
2019-05-13 10:30:00+00:00,8.00000,1.12365
2019-05-13 10:35:00+00:00,7.00000,1.12353
2019-05-13 10:40:00+00:00,5.00000,1.12365
2019-05-13 10:45:00+00:00,16.00000,1.12384
2019-05-13 10:50:00+00:00,8.00000,1.12359
2019-05-13 10:55:00+00:00,2.00000,1.12355
2019-05-13 11:00:00+00:00,18.00000,1.12347
2019-05-13 11:05:00+00:00,7.00000,1.12348
2019-05-13 11:10:00+00:00,9.00000,1.12370
2019-05-13 11:15:00+00:00,4.00000,1.12365
2019-05-13 11:20:00+00:00,6.00000,1.12332
2019-05-13 11:25:00+00:00,20.00000,1.12310
2019-05-13 11:30:00+00:00,7.00000,1.12332
2019-05-13 11:35:00+00:00,6.00000,1.12308
2019-05-13 11:40:00+00:00,10.00000,1.12314
2019-05-13 11:45:00+00:00,4.00000,1.12314
2019-05-13 11:50:00+00:00,11.00000,1.12335
2019-05-13 11:55:00+00:00,15.00000,1.12323
2019-05-13 12:00:00+00:00,3.00000,1.12329
2019-05-13 12:05:00+00:00,48.00000,1.12379
2019-05-13 12:10:00+00:00,184.00000,1.12440
2019-05-13 12:15:00+00:00,91.00000,1.12509
2019-05-13 12:20:00+00:00,45.00000,1.12469
2019-05-13 12:25:00+00:00,41.00000,1.12508
2019-05-13 12:30:00+00:00,21.00000,1.12502
2019-05-13 12:35:00+00:00,43.00000,1.12524
2019-05-13 12:40:00+00:00,34.00000,1.12587
2019-05-13 12:45:00+00:00,25.00000,1.12592
2019-05-13 12:50:00+00:00,15.00000,1.12596
2019-05-13 12:55:00+00:00,18.00000,1.12582
2019-05-13 13:00:00+00:00,45.00000,1.12634
2019-05-13 13:05:00+00:00,35.00000,1.12573
2019-05-13 13:10:00+00:00,21.00000,1.12572
2019-05-13 13:15:00+00:00,10.00000,1.12529
2019-05-13 13:20:00+00:00,61.00000,1.12579
2019-05-13 13:25:00+00:00,40.00000,1.12617
2019-05-13 13:30:00+00:00,17.00000,1.12607
2019-05-13 13:35:00+00:00,28.00000,1.12582
2019-05-13 13:40:00+00:00,46.00000,1.12589
2019-05-13 13:45:00+00:00,33.00000,1.12594
2019-05-13 13:50:00+00:00,37.00000,1.12580
2019-05-13 13:55:00+00:00,19.00000,1.12553
2019-05-13 14:00:00+00:00,20.00000,1.12543
2019-05-13 14:05:00+00:00,23.00000,1.12547
2019-05-13 14:10:00+00:00,30.00000,1.12582
2019-05-13 14:15:00+00:00,24.00000,1.12545
2019-05-13 14:20:00+00:00,18.00000,1.12554
2019-05-13 14:25:00+00:00,4.00000,1.12542
2019-05-13 14:30:00+00:00,12.00000,1.12531
2019-05-13 14:35:00+00:00,26.00000,1.12505
2019-05-13 14:40:00+00:00,12.00000,1.12533
2019-05-13 14:45:00+00:00,46.00000,1.12469
2019-05-13 14:50:00+00:00,39.00000,1.12463
2019-05-13 14:55:00+00:00,40.00000,1.12431
2019-05-13 15:00:00+00:00,54.00000,1.12388
2019-05-13 15:05:00+00:00,28.00000,1.12379
2019-05-13 15:10:00+00:00,12.00000,1.12374
2019-05-13 15:15:00+00:00,17.00000,1.12331
2019-05-13 15:20:00+00:00,13.00000,1.12331
2019-05-13 15:25:00+00:00,18.00000,1.12329
2019-05-13 15:30:00+00:00,13.00000,1.12343
2019-05-13 15:35:00+00:00,14.00000,1.12337
2019-05-13 15:40:00+00:00,6.00000,1.12347
2019-05-13 15:45:00+00:00,10.00000,1.12364
2019-05-13 15:50:00+00:00,4.00000,1.12343
2019-05-13 15:55:00+00:00,18.00000,1.12327
2019-05-13 16:00:00+00:00,10.00000,1.12321
2019-05-13 16:05:00+00:00,14.00000,1.12302
2019-05-13 16:10:00+00:00,20.00000,1.12337
2019-05-13 16:15:00+00:00,6.00000,1.12347
2019-05-13 16:20:00+00:00,5.00000,1.12340
2019-05-13 16:25:00+00:00,13.00000,1.12350
2019-05-13 16:30:00+00:00,10.00000,1.12346
2019-05-13 16:35:00+00:00,3.00000,1.12359
2019-05-13 16:40:00+00:00,9.00000,1.12388
2019-05-13 16:45:00+00:00,2.00000,1.12365
2019-05-13 16:50:00+00:00,10.00000,1.12363
2019-05-13 16:55:00+00:00,15.00000,1.12361
2019-05-13 17:00:00+00:00,6.00000,1.12355
2019-05-13 17:05:00+00:00,6.00000,1.12356
2019-05-13 17:10:00+00:00,8.00000,1.12360
2019-05-13 17:15:00+00:00,5.00000,1.12384
2019-05-13 17:20:00+00:00,9.00000,1.12370
2019-05-13 17:25:00+00:00,2.00000,1.12364
2019-05-13 17:30:00+00:00,5.00000,1.12355
2019-05-13 17:35:00+00:00,57.00000,1.12348
2019-05-13 17:40:00+00:00,6.00000,1.12349
2019-05-13 17:45:00+00:00,6.00000,1.12358
2019-05-13 17:50:00+00:00,9.00000,1.12342
2019-05-13 17:55:00+00:00,10.00000,1.12330
2019-05-13 18:00:00+00:00,1.00000,1.12321
2019-05-13 18:05:00+00:00,4.00000,1.12342
2019-05-13 18:10:00+00:00,6.00000,1.12348
2019-05-13 18:15:00+00:00,25.00000,1.12357
2019-05-13 18:20:00+00:00,17.00000,1.12339
2019-05-13 18:25:00+00:00,20.00000,1.12332
2019-05-13 18:30:00+00:00,10.00000,1.12335
2019-05-13 18:35:00+00:00,6.00000,1.12336
2019-05-13 18:40:00+00:00,14.00000,1.12338
2019-05-13 18:45:00+00:00,8.00000,1.12325
2019-05-13 18:50:00+00:00,6.00000,1.12317
2019-05-13 18:55:00+00:00,19.00000,1.12323
2019-05-13 19:00:00+00:00,11.00000,1.12320
2019-05-13 19:05:00+00:00,11.00000,1.12332
2019-05-13 19:10:00+00:00,5.00000,1.12329
2019-05-13 19:15:00+00:00,8.00000,1.12316
2019-05-13 19:20:00+00:00,2.00000,1.12335
2019-05-13 19:25:00+00:00,1.00000,1.12334
2019-05-13 19:30:00+00:00,3.00000,1.12353
2019-05-13 19:35:00+00:00,1.00000,1.12331
2019-05-13 19:40:00+00:00,4.00000,1.12342
2019-05-13 19:45:00+00:00,1.00000,1.12344
2019-05-13 19:50:00+00:00,7.00000,1.12335
2019-05-13 19:55:00+00:00,12.00000,1.12314
2019-05-13 20:00:00+00:00,3.00000,1.12297
2019-05-13 20:05:00+00:00,5.00000,1.12307
2019-05-13 20:10:00+00:00,7.00000,1.12309
2019-05-13 20:15:00+00:00,1.00000,1.12300
2019-05-13 20:20:00+00:00,6.00000,1.12295
2019-05-13 20:25:00+00:00,2.00000,1.12304
2019-05-13 20:30:00+00:00,2.00000,1.12295
2019-05-13 20:35:00+00:00,1.00000,1.12295
2019-05-13 20:40:00+00:00,6.00000,1.12279
2019-05-13 20:45:00+00:00,1.00000,1.12267
2019-05-13 20:50:00+00:00,3.00000,1.12266
2019-05-13 20:55:00+00:00,21.00000,1.12281
2019-05-13 21:00:00+00:00,14.00000,1.12240
2019-05-13 21:05:00+00:00,9.00000,1.12242
2019-05-13 21:10:00+00:00,5.00000,1.12239
2019-05-13 21:15:00+00:00,3.00000,1.12233
2019-05-13 21:20:00+00:00,1.00000,1.12244
2019-05-13 21:25:00+00:00,0.00000,1.12238
2019-05-13 21:30:00+00:00,2.00000,1.12238
2019-05-13 21:35:00+00:00,1.00000,1.12244
2019-05-13 21:40:00+00:00,1.00000,1.12262
2019-05-13 21:45:00+00:00,1.00000,1.12257
2019-05-13 21:50:00+00:00,3.00000,1.12261
2019-05-13 21:55:00+00:00,6.00000,1.12297
2019-05-13 22:00:00+00:00,4.00000,1.12258
2019-05-13 22:05:00+00:00,5.00000,1.12265
2019-05-13 22:10:00+00:00,1.00000,1.12267
2019-05-13 22:15:00+00:00,2.00000,1.12267
2019-05-13 22:20:00+00:00,6.00000,1.12251
2019-05-13 22:25:00+00:00,2.00000,1.12258
2019-05-13 22:30:00+00:00,8.00000,1.12294
2019-05-13 22:35:00+00:00,9.00000,1.12318
2019-05-13 22:40:00+00:00,2.00000,1.12321
2019-05-13 22:45:00+00:00,4.00000,1.12322
2019-05-13 22:50:00+00:00,6.00000,1.12324
2019-05-13 22:55:00+00:00,3.00000,1.12323
2019-05-13 23:00:00+00:00,2.00000,1.12321
2019-05-13 23:05:00+00:00,2.00000,1.12325
2019-05-13 23:10:00+00:00,1.00000,1.12319
2019-05-13 23:15:00+00:00,2.00000,1.12319
2019-05-13 23:20:00+00:00,5.00000,1.12315
2019-05-13 23:25:00+00:00,1.00000,1.12312
2019-05-13 23:30:00+00:00,4.00000,1.12318
2019-05-13 23:35:00+00:00,9.00000,1.12307
2019-05-13 23:40:00+00:00,1.00000,1.12311
2019-05-13 23:45:00+00:00,1.00000,1.12300
2019-05-13 23:50:00+00:00,3.00000,1.12304
2019-05-13 23:55:00+00:00,3.00000,1.12330
2019-05-14 00:00:00+00:00,15.00000,1.12342
2019-05-14 00:05:00+00:00,2.00000,1.12353
2019-05-14 00:10:00+00:00,3.00000,1.12361
2019-05-14 00:15:00+00:00,1.00000,1.12362
2019-05-14 00:20:00+00:00,3.00000,1.12373
2019-05-14 00:25:00+00:00,9.00000,1.12362
2019-05-14 00:30:00+00:00,3.00000,1.12358
2019-05-14 00:35:00+00:00,5.00000,1.12347
2019-05-14 00:40:00+00:00,6.00000,1.12362
2019-05-14 00:45:00+00:00,8.00000,1.12362
2019-05-14 00:50:00+00:00,18.00000,1.12366
2019-05-14 00:55:00+00:00,5.00000,1.12370
2019-05-14 01:00:00+00:00,5.00000,1.12359
2019-05-14 01:05:00+00:00,3.00000,1.12361
2019-05-14 01:10:00+00:00,3.00000,1.12350
2019-05-14 01:15:00+00:00,4.00000,1.12351
2019-05-14 01:20:00+00:00,12.00000,1.12352
2019-05-14 01:25:00+00:00,5.00000,1.12351
2019-05-14 01:30:00+00:00,9.00000,1.12342
2019-05-14 01:35:00+00:00,9.00000,1.12340
2019-05-14 01:40:00+00:00,4.00000,1.12330
2019-05-14 01:45:00+00:00,4.00000,1.12326
2019-05-14 01:50:00+00:00,2.00000,1.12344
2019-05-14 01:55:00+00:00,4.00000,1.12334
2019-05-14 02:00:00+00:00,2.00000,1.12337
2019-05-14 02:05:00+00:00,2.00000,1.12331
2019-05-14 02:10:00+00:00,3.00000,1.12329
2019-05-14 02:15:00+00:00,3.00000,1.12333
2019-05-14 02:20:00+00:00,3.00000,1.12331
2019-05-14 02:25:00+00:00,7.00000,1.12352
2019-05-14 02:30:00+00:00,4.00000,1.12360
2019-05-14 02:35:00+00:00,4.00000,1.12352
2019-05-14 02:40:00+00:00,5.00000,1.12345
2019-05-14 02:45:00+00:00,2.00000,1.12339
2019-05-14 02:50:00+00:00,4.00000,1.12317
2019-05-14 02:55:00+00:00,2.00000,1.12335
2019-05-14 03:00:00+00:00,3.00000,1.12341
2019-05-14 03:05:00+00:00,3.00000,1.12353
2019-05-14 03:10:00+00:00,5.00000,1.12376
2019-05-14 03:15:00+00:00,4.00000,1.12394
2019-05-14 03:20:00+00:00,5.00000,1.12385
2019-05-14 03:25:00+00:00,5.00000,1.12398
2019-05-14 03:30:00+00:00,5.00000,1.12399
2019-05-14 03:35:00+00:00,1.00000,1.12393
2019-05-14 03:40:00+00:00,2.00000,1.12392
2019-05-14 03:45:00+00:00,4.00000,1.12393
2019-05-14 03:50:00+00:00,4.00000,1.12399
2019-05-14 03:55:00+00:00,1.00000,1.12402
2019-05-14 04:00:00+00:00,2.00000,1.12410
2019-05-14 04:05:00+00:00,2.00000,1.12397
2019-05-14 04:10:00+00:00,1.00000,1.12402
2019-05-14 04:15:00+00:00,2.00000,1.12403
2019-05-14 04:20:00+00:00,2.00000,1.12397
2019-05-14 04:25:00+00:00,1.00000,1.12397
2019-05-14 04:30:00+00:00,4.00000,1.12402
2019-05-14 04:35:00+00:00,2.00000,1.12412
2019-05-14 04:40:00+00:00,2.00000,1.12402
2019-05-14 04:45:00+00:00,2.00000,1.12398
2019-05-14 04:50:00+00:00,1.00000,1.12398
2019-05-14 04:55:00+00:00,2.00000,1.12405
2019-05-14 05:00:00+00:00,6.00000,1.12408
2019-05-14 05:05:00+00:00,2.00000,1.12413
2019-05-14 05:10:00+00:00,2.00000,1.12402
2019-05-14 05:15:00+00:00,2.00000,1.12398
2019-05-14 05:20:00+00:00,3.00000,1.12406
2019-05-14 05:25:00+00:00,6.00000,1.12409
2019-05-14 05:30:00+00:00,2.00000,1.12398
2019-05-14 05:35:00+00:00,3.00000,1.12409
2019-05-14 05:40:00+00:00,2.00000,1.12389
2019-05-14 05:45:00+00:00,5.00000,1.12395
2019-05-14 05:50:00+00:00,3.00000,1.12383
2019-05-14 05:55:00+00:00,5.00000,1.12384
2019-05-14 06:00:00+00:00,12.00000,1.12388
2019-05-14 06:05:00+00:00,19.00000,1.12384
2019-05-14 06:10:00+00:00,20.00000,1.12369
2019-05-14 06:15:00+00:00,16.00000,1.12362
2019-05-14 06:20:00+00:00,8.00000,1.12367
2019-05-14 06:25:00+00:00,9.00000,1.12374
2019-05-14 06:30:00+00:00,13.00000,1.12375
2019-05-14 06:35:00+00:00,9.00000,1.12419
2019-05-14 06:40:00+00:00,18.00000,1.12377
2019-05-14 06:45:00+00:00,15.00000,1.12404
2019-05-14 06:50:00+00:00,14.00000,1.12398
2019-05-14 06:55:00+00:00,17.00000,1.12338
2019-05-14 07:00:00+00:00,17.00000,1.12351
2019-05-14 07:05:00+00:00,18.00000,1.12360
2019-05-14 07:10:00+00:00,16.00000,1.12390
2019-05-14 07:15:00+00:00,12.00000,1.12407
2019-05-14 07:20:00+00:00,7.00000,1.12412
2019-05-14 07:25:00+00:00,6.00000,1.12382
2019-05-14 07:30:00+00:00,24.00000,1.12361
2019-05-14 07:35:00+00:00,19.00000,1.12341
2019-05-14 07:40:00+00:00,9.00000,1.12333
2019-05-14 07:45:00+00:00,7.00000,1.12332
2019-05-14 07:50:00+00:00,13.00000,1.12349
2019-05-14 07:55:00+00:00,9.00000,1.12390
2019-05-14 08:00:00+00:00,18.00000,1.12397
2019-05-14 08:05:00+00:00,7.00000,1.12380
2019-05-14 08:10:00+00:00,20.00000,1.12403
2019-05-14 08:15:00+00:00,14.00000,1.12411
2019-05-14 08:20:00+00:00,4.00000,1.12400
2019-05-14 08:25:00+00:00,12.00000,1.12415
2019-05-14 08:30:00+00:00,9.00000,1.12399
2019-05-14 08:35:00+00:00,11.00000,1.12403
2019-05-14 08:40:00+00:00,2.00000,1.12401
2019-05-14 08:45:00+00:00,13.00000,1.12423
2019-05-14 08:50:00+00:00,8.00000,1.12438
2019-05-14 08:55:00+00:00,18.00000,1.12435
2019-05-14 09:00:00+00:00,7.00000,1.12391
2019-05-14 09:05:00+00:00,12.00000,1.12425
2019-05-14 09:10:00+00:00,11.00000,1.12410
2019-05-14 09:15:00+00:00,6.00000,1.12394
2019-05-14 09:20:00+00:00,6.00000,1.12394
2019-05-14 09:25:00+00:00,12.00000,1.12410
2019-05-14 09:30:00+00:00,5.00000,1.12376
2019-05-14 09:35:00+00:00,6.00000,1.12392
2019-05-14 09:40:00+00:00,6.00000,1.12389
2019-05-14 09:45:00+00:00,24.00000,1.12397
2019-05-14 09:50:00+00:00,25.00000,1.12354
2019-05-14 09:55:00+00:00,6.00000,1.12374
2019-05-14 10:00:00+00:00,15.00000,1.12353
2019-05-14 10:05:00+00:00,24.00000,1.12335
2019-05-14 10:10:00+00:00,10.00000,1.12341
2019-05-14 10:15:00+00:00,8.00000,1.12338
2019-05-14 10:20:00+00:00,3.00000,1.12335
2019-05-14 10:25:00+00:00,12.00000,1.12296
2019-05-14 10:30:00+00:00,11.00000,1.12291
2019-05-14 10:35:00+00:00,11.00000,1.12271
2019-05-14 10:40:00+00:00,10.00000,1.12289
2019-05-14 10:45:00+00:00,5.00000,1.12290
2019-05-14 10:50:00+00:00,10.00000,1.12285
2019-05-14 10:55:00+00:00,6.00000,1.12302
2019-05-14 11:00:00+00:00,13.00000,1.12314
2019-05-14 11:05:00+00:00,16.00000,1.12312
2019-05-14 11:10:00+00:00,5.00000,1.12316
2019-05-14 11:15:00+00:00,3.00000,1.12311
2019-05-14 11:20:00+00:00,9.00000,1.12348
2019-05-14 11:25:00+00:00,7.00000,1.12333
2019-05-14 11:30:00+00:00,4.00000,1.12340
2019-05-14 11:35:00+00:00,29.00000,1.12388
2019-05-14 11:40:00+00:00,4.00000,1.12379
2019-05-14 11:45:00+00:00,32.00000,1.12355
